state,mental health,depression,mentally ill,mental illness,unwell,not well,struggle,self harm,suicidal,i hate myself,anymore,help me,cutting,pain,kill me,anxiety,social anxiety,worse,unmotivated,lost,trauma,unwanted,bpd,ptsd,suicide,vulnerable,lonely,sad,miserable,low,hopeless,aching,always,never,down,stressed,helpless,worthless,insecure,stuck,hurting,numb,intrusive,don't know why,crying,nothing matters,empty,overwhelmed,hurt,tired,grippy socks,stressy depressy,suey,kms,kill myself,crippling,unalive,unaliving
MN,0.7265964481948718,-0.703481298128191,-0.6132080679574061,-0.2816449865311751,0.6869588037931551,0.776831443406798,0.5539622631196471,0.006463860514186844,0.18811642759573502,0.07575580135165699,0.5929870335041947,0.8015780142525932,0.5724188698213466,0.5731525323998184,0.6046720982766703,0.49020556471610083,0.5113557176682166,0.7796784516293149,0.7804915353552766,0.6857369566677606,0.7956695396475864,-0.032911344832357615,0.9190100448329129,0.4779741331661636,-0.35680972986577314,0.4712840608166022,-0.7072712184945145,-0.20185570506221157,0.04410468388558712,0.786190428945849,0.044657216871797856,0.14934036101989528,0.6471963680775997,0.22342776314922586,0.6021563396020415,-0.15026361090825296,-0.3616054142601395,-0.49995751587572457,0.1316931281850445,0.6746659343885284,0.8131235499952065,0.7801728596901348,0.7699312804598647,0.3812305008283148,0.29991837363205853,0.8743940080610291,0.6675908653069482,0.7866004833237816,0.7988002615140664,0.6677359489266788,0.8114150165969491,-0.20387979414413585,-0.37742124821682116,-0.3318728201712269,0.06671959648419334,-0.290098566054947,0.23613801049804778,0.0
MS,0.4318623647266703,-0.6814359897960676,-0.2450666837363343,-0.10102416437883278,0.4712473944518494,0.28102253395790533,0.40711962180065453,0.09884944180047897,-0.21731360468116348,0.5587024834672537,0.043454111682477446,0.3390241619985456,0.29373573954765886,0.025195573119316188,0.26145324452447705,0.20137697232900933,0.09782786541142852,0.3409645368493477,-0.3719779927236894,0.42770647810033174,0.4216611309897826,0.1307652104258088,0.549768386300908,0.21363779364297447,-0.3874247558873752,0.04454930482329256,-0.36491744278574245,-0.33925255815737737,-0.10784768102849887,0.2948916890736534,-0.1758820122178556,-0.2587418939966799,0.07222263393444787,-0.36297287640288417,0.2352431108178246,-0.3240407377060293,-0.521314162185411,0.23686482793951016,-0.23198579445093184,0.2595752987072325,0.18070918795214894,0.21256034726832312,0.4551048754418877,0.018847601459311077,-0.2895199531777532,0.6026109500360388,0.30076709470135915,0.21135746317031864,0.33068592253009466,-0.1204260548475618,0.4309680340522045,0.0,0.18654224654420984,0.26179781936181706,-0.07569804638380472,0.15296632411804767,0.0,-0.08998233678013066
MO,0.780014095563328,-0.6282839981193169,-0.10845057705293946,0.11529992738817514,0.7338296977996952,0.7377214538248598,0.662353617923841,-0.1587103574213463,-0.08952871316051648,-0.050108099732220704,0.571022779342348,0.7337097506548867,0.610554698785011,0.49000534703308896,0.5379059385012138,0.5018365865316701,0.10218336174576131,0.7763510262085855,0.32845793816902014,0.6688777918008928,0.7702395642623371,0.32813271735280625,0.9012910903648734,0.2710842753552998,-0.3821243583674501,0.6476873831094204,-0.599569563529556,-0.26625872052539784,0.04206693272519383,0.728541864934711,-0.14579643856134233,0.17924170990228896,0.6319747414829551,0.1559519946614767,0.5940269002122006,-0.15306957189579812,-0.24122849069586727,-0.5665981318063,0.01617091887013367,0.6891051720204184,0.7217617646248502,0.7121674649258833,0.7114180461500905,0.30318172647023334,0.2132416610953939,0.6460937171074173,0.6901528493839193,0.6175457275618547,0.7679286860474495,0.6117937320712529,0.0,0.0,0.5645050585083246,-0.14281402817303976,-0.0796798501476036,0.08705488753766735,0.5558256261858472,0.4478444714505378
MT,0.6919118045407817,-0.7944424563410795,0.23663634381944731,0.11590023419002872,-0.15558419887118005,0.5802742342105636,0.540284338087439,0.12087206916259519,0.039582673669132706,0.3362418464943315,0.496235283998821,0.7029444944480687,0.5046557488542083,0.4121516300020885,0.5576509276353987,0.5099797267839241,0.46922288831617165,0.7273819673286269,-0.22122794305244506,0.5567212481460947,0.7168948397022713,0.10645224522348769,0.8320481207140346,0.30668421422281283,-0.3216587985576396,0.34452486873430865,-0.5437965560052808,-0.22566580094421793,0.5352826380716281,0.7372629951839216,0.19608207896157398,0.25345345759562715,0.5391701760673541,-0.11468760202123582,0.5528177053910924,-0.09688771886161682,0.0,0.22227029110833696,0.28828973262099444,0.6104785617310236,0.5441353438727285,0.5892475904415208,0.6833293531119494,0.26692017102149307,0.2533029823418316,0.5031716712987988,0.6386488843392512,0.38738103543266256,0.7280882932451596,0.48351387282710745,-0.15558419887118005,-0.207161426442174,-0.17845039902917276,-0.3823405269713196,0.47273417746264845,0.5336751150321026,0.0,-0.20716142644217403
NE,0.8930436770870535,-0.6654756097836856,0.3602089833916375,0.5144663061510731,0.46401934184760346,0.7666215024808406,0.6657231504426646,0.03400149142443634,0.05438830252449917,0.10945044214738378,0.7507690892461274,0.826816935468475,0.8003474385415678,0.7723950783187996,0.5809677294507937,0.7068203140449432,0.510843335028013,0.8665863913587141,0.0,0.6531417828583205,0.9053018927802001,0.06618295973076511,0.9501626622459535,0.6250359565745139,-0.3230608046333796,0.7351333728986729,-0.7951249772966968,-0.08968961852532001,0.022833274404302512,0.901495900428215,0.35514325553272863,0.453884688266017,0.753305823356634,0.23839721961126872,0.7116089813472859,-0.047870359452807286,-0.3030816691104812,-0.0023749308302890254,0.4044099029996026,0.8315791730702043,0.8664579767815233,0.8167356780377734,0.880655226213444,0.47122987991688464,0.30945645054438947,0.24677638745773717,0.8321046886276451,0.7626095775344572,0.8991925513876339,0.7312951217002422,-0.10123972769958353,0.0,0.19709703648638027,-0.39674608802142625,0.4309570793893595,-0.0932574153818258,0.7568039281847058,0.0
NV,0.8858392049755549,-0.5450406271524888,-0.13881595429310997,0.4619917944964337,0.5324563148153032,0.8875513552301351,0.7447517853564748,-0.021294251859077146,-0.3722732248334967,0.3510425969948514,0.6192551678206788,0.8193952309591912,0.6926442828707217,0.6305190423415455,0.5065852293750102,0.5956261513678746,0.5745373313972523,0.8674925453637852,0.2745769354408563,0.582079651455688,0.9243598802125651,-0.042191446599932826,0.9572167787991994,0.5255346324172746,-0.43476414244314643,0.7007581858532419,-0.6451180273041432,-0.10595213530718917,-0.10744156868509859,0.9650166526482387,-0.234985272552646,0.20902594362420335,0.7971660888247681,0.30460363188736356,0.702769020827979,-0.016638712879359484,-0.07312965170641082,-0.0061587852653398585,0.1451323735556031,0.8267183445253571,0.862797584106934,0.7238212920949384,0.8576044910958018,0.3709051582468979,0.2579648324768478,0.2157237561313734,0.8451929608214005,0.6968837242727728,0.8637421828850529,0.7567314121451112,0.0,-0.21736699184667677,-0.007932068439961483,0.1850652913286214,0.28268524144821133,-0.08564578727983921,-0.13283538390630245,0.0
NH,0.8082174669596298,-0.8926570361906089,0.16406375684518054,-0.021664716828834314,0.12365645469637528,0.6494438481033314,0.6286170307060062,0.1675276306827235,0.13371328196326634,0.18994224181579752,0.5345287737591545,0.7237387935457614,0.6090701669996992,0.4889819751799565,0.5836043313920926,0.5493245873386529,0.024618585532021134,0.7550836797892128,0.0,0.6507924829889792,0.7899192478215556,0.09182194528640669,0.8539042834405217,0.09775320796071807,-0.44612116459137047,0.33055906282552905,-0.6226254297263345,-0.5674050976784895,0.28216368795091235,0.7726526782493115,-0.004455919575232241,0.6308851109575324,0.6402607075909987,0.006233011262178779,0.47981087355325286,-0.05097646196741093,-0.3250962389311363,-0.06526005054854005,0.27838244966401804,0.6085756665774718,0.5959024603191913,0.6537771556520455,0.8620861614662221,0.07222205956993676,0.33020011624254575,0.8584133268236679,0.6880595111801724,0.5894187080842734,0.8056171815315745,0.6470673518079209,-0.24844671950938366,-0.20934103296079776,0.5299992332033487,-0.44557615619315977,-0.09805739881938605,-0.39369351945478126,0.0,0.0
NJ,0.7794362753275219,-0.9024107193635237,-0.3904254553732768,0.017510381699118963,0.6179177107289279,0.7355828304511328,-0.4509018291296161,-0.0680136852233204,-0.3551034001599924,-0.5675050444983955,0.45259332381014833,0.7668006159428864,0.6792061493512438,0.5385745357570112,0.43459229219748463,0.6115350924141064,0.46238960850949384,0.7941207260116196,0.4236754230786448,0.548367600059491,0.8270622040980331,-0.4045993967834981,0.9403896928123701,0.3467301743725539,-0.4509133973347016,0.5657545653908234,-0.6434157376155106,-0.2901991610254192,-0.4493096601079143,0.8531173161929306,-0.24592361559930004,0.05496876575633015,0.538431097124474,-0.0008584813055886246,0.5685905375862521,-0.1755770592236759,-0.7119610842231942,-0.48764437601584804,0.005890824764057074,0.5366285014149834,0.7658019707427246,0.6863612003229658,0.8430450136770943,0.20924875643221097,0.19903750688822508,0.08354601618003123,0.7323825439677191,0.6167485847515262,0.8296448025749474,0.5744967216417542,0.8076160575626392,-0.20836869796203758,-0.03603113542567865,-0.03563796571458203,-0.2962530798197997,-0.022747263382303467,0.45946582457819846,0.5353223070939046
NM,0.8772565706825628,-0.9176592428330056,-0.014274447671391771,0.07670512671704452,0.176653451351066,0.7179899243739941,0.5420931577347847,0.19306746815326228,-0.37360808804989404,0.01566217753360861,0.44188268936674785,0.6902206269315555,0.6210318485269041,0.45263280523975796,0.37793836862989555,0.5371371435329091,0.3886058584345311,0.740879745338297,0.19457771587496478,0.669753703528462,0.817242073156196,0.12807026708594363,0.8287040882956922,-0.5359972514757964,-0.34258625834863293,0.5128195679480304,-0.5969560031933536,-0.37787342035997584,0.5006376258847072,0.7487833579157243,0.005801852412778347,0.1315230628109323,0.6765883361698293,0.41162121997025497,0.4151662377198232,-0.06570440386550029,0.06455307714842148,0.4529270871253554,0.2690777379881315,0.5969642641693008,0.7239000621125987,0.4975185716379587,0.792275384124726,0.3608629749546563,0.22174183835808906,0.0314636973337069,0.7917588195171332,0.6044796573828953,0.7373746583980839,0.5343413986638963,0.0,0.0,0.47682981298051663,-0.06922907144278544,0.614769964586861,0.0,0.0,0.0
NY,0.5254125949561645,-0.7754892902917601,-0.47548815654257603,-0.18016619277600937,0.4862907050923138,0.5478967262222545,-0.41234190687428407,0.12166168223662001,-0.5409369238437234,-0.41806563559213467,0.07955758439750908,0.42765248202797557,0.180771851452644,-0.005403497227618527,0.012767639508141578,0.22685569463024696,0.07703066342024939,0.5128372746407349,0.3689561294593496,0.29312193374881573,0.5913251571487135,-0.4139955419781635,0.808193828996727,0.187005067525698,-0.4809717404245394,0.1925058511038216,-0.5175016975803358,-0.4808112853025802,-0.33722303813703014,0.5360576871167302,-0.11272086743664209,-0.630451981272167,0.8050229080510181,-0.5580706394739907,-0.05245647825523392,-0.2562402227564191,-0.7065528577908214,-0.4632435676783545,-0.25405994293425244,0.17696136045447572,0.5620922162902205,0.29013605676868176,0.6546309609914839,0.02217702442028212,-0.3273834674894048,0.5093669411358261,0.37730803702146076,0.4050857947270487,0.595598317085195,0.2619704332753271,0.7710259649158223,-0.05133467673137503,-0.27772540869086426,-0.17546227376677784,-0.5362802806507825,-0.26187198139349643,0.6798985650396391,0.0918546482690669
NC,0.7477585381888382,-0.634636033077503,-0.4633109104694883,0.16135398927857364,0.674063225209703,0.6650662654541967,0.5165715994357921,-0.038899228033761314,-0.266608324002948,-0.34666144974270674,0.3795607058473062,0.6575749999691862,0.4575251961154721,0.3208607499229044,0.4553286773364896,0.506222727530635,0.4969383809413238,0.6859643051615978,0.6470933627449367,0.5788306644216534,0.7470134550339754,-0.07903021037142974,0.8554088957334295,0.2965390166269589,-0.35836449175721213,0.46270063834377007,-0.43124597804292925,-0.25111777013341535,0.2384803007315199,0.6596945680960838,0.20321772821981393,0.04356791557622892,0.5585437889107157,0.3482007349444141,0.4828573046680117,-0.18017381411625896,-0.6132808641332665,-0.3603533602387551,-0.07468868576824872,0.4295970383808103,0.5795117541318426,0.5507190671297908,0.6629744251771635,0.1469332695350285,0.06456582399715072,0.6485510487562646,0.6453792325784273,0.6873697830453407,0.6520694175675799,0.41429867271136567,0.6344318702493593,0.0,-0.10877420732383972,0.10613191311607396,-0.1884851226492794,-0.09229157006141167,0.8059239941472743,0.4166802519655787
ND,0.8396437247027757,-0.7979939698622417,0.552415771182743,0.3421394065447856,0.0,0.7734277741937101,0.6124736718351108,0.060272148825009114,0.2528962241850769,0.0,0.5456560320323259,0.7212946732862031,0.4147989061854641,0.48770108809138335,0.5420992024143673,0.5756179031104413,0.5698749389039871,0.7270416346099814,-0.19099481450467173,0.6250852235007579,0.7784594767516184,0.23995504501004253,0.9222707579977426,0.6737536498409574,-0.2567375578113181,0.6621007428339114,-0.8619000519481593,-0.03418958552020047,-0.19099481450467173,0.8165261332005805,0.32667099358322116,0.5207451694023333,0.6783358581520095,0.37738938990721616,0.694893669053706,0.1054359375912204,0.11333976850840848,0.8396598854815055,0.4012112030670893,0.7265522664714467,0.6231850793143349,0.645966231344423,0.607492481661025,-0.2728762652765875,0.2074349921153582,0.52935317346172,0.8169424565550896,0.2033468363717697,0.7921124084188973,0.7033733607714601,0.0,0.0,-0.03336667036965778,0.40696587398303136,-0.25163705442388085,0.0,0.0,-0.19099481450467176
OH,0.8443491717226677,-0.8034067012931597,-0.38759893956375424,0.108570709602689,0.707747377593529,0.8255713528349854,0.8248246071860263,-0.13004434083810504,-0.26489659034814605,-0.6006229906157168,0.6191572844857068,0.8169523109948779,0.7086532023181475,0.5503203058029826,0.6075701222991884,0.631111161850228,0.13192582828075136,0.8281676502862741,0.5278386380127513,0.6608765413780358,0.8636431886131015,0.021949705942783324,0.9614139446538083,0.6148444011934019,-0.44872868846330904,0.6975546524091369,-0.6143056750085397,-0.26165808237506033,-0.2823107121835323,0.8344509019875613,-0.19200998103284128,0.4154093317290982,0.6837654251502008,0.24291014053549562,0.6367208573516896,-0.12349787087586521,-0.5223676905673386,-0.6409496287676827,0.15217109213860558,0.7027331778276057,0.8011981978778145,0.727330151764913,0.8312672466955474,0.360879651766945,0.235346111910466,0.410068781920234,0.8487641241888396,0.7552707006359152,0.8193331644848636,0.6646153471512244,0.865129573897792,0.0,0.1569557500894106,0.4118446683003803,-0.18368747164085866,0.0016073491346296832,0.8732344425386197,0.1626645604424913
OK,0.8017949273807803,-0.2867918315970202,-0.05501798068077069,0.3208891319183778,0.38176681087880215,0.7914068295882729,0.8140652940417686,0.10485737926743888,0.33311978536003706,0.11748285629914251,0.5728499385611334,0.7839983194245892,0.790604438267927,0.5115089234047362,0.7213089296793798,0.5774599463930999,0.5610462858566997,0.7890649116509421,-0.12242292844521156,0.38811078829847034,0.8209465664339732,0.5967242065505605,0.9172635281352043,0.494327402103857,-0.31766205308851864,0.7442815796332369,-0.5975851128045866,0.04428057313147152,0.025936935365701404,0.7705422059595067,0.22448214136288888,0.14679435722122794,0.715270015486687,0.3121721589249446,0.7135386799972577,-0.07690262551760178,0.4144496766119936,-0.20599724821411136,0.18378296325459612,0.815854246045216,0.7237294048560149,0.685732778979575,0.8159689897474031,0.43871129317176777,0.32984896021212806,0.6713202503381748,0.7984858993100632,0.6468795931654621,0.7635011784137201,0.6976402958041031,0.6154304456236762,0.0,0.4967314923259302,0.17276359869878774,0.35353703551050203,0.1693563772209162,-0.24848210485502853,0.0
OR,0.6552414706288617,-0.21480768123515823,-0.212079476919438,0.14177997932981565,0.656094909986993,0.7454661431291493,0.5732733129272374,0.6085462390047147,0.2579859491280566,0.136762821369789,0.5512072979566461,0.7416219152487041,0.44573635464396527,0.44831508069637943,0.5157181871607701,0.44199979700141045,0.31297706371411904,0.7264633895594712,0.7643380101085927,0.5749312114833939,0.7383164768102226,0.14754862879481306,0.8991066491357065,0.4174886904530085,-0.22333725397766543,0.4962544289167096,-0.5346090375976013,-0.013137186081543469,0.33969535875881973,0.6535105508768413,0.005121381587767038,0.04826295372368451,0.5497793342948685,0.4115421581960342,0.5660538347403721,-0.013481986133297852,-0.3021882369975401,0.22946222212569323,0.1662592699741041,0.634768550389199,0.6905843123260226,0.6085721908889048,0.8307823809980888,0.2920215294014542,0.47955427206712054,0.49036976001786575,0.6405746899545904,0.6241835212108559,0.700811177805582,0.6304050026515953,0.0,-0.24879324891573118,0.6082945385961835,0.3172998655974331,0.7822826006239002,-0.22600418881134043,0.0,-0.1346573284214894
PA,0.8055120193869482,-0.8715340482536569,-0.23983441503863667,-0.02708655968124377,0.6030434148508031,0.7724951224997895,0.32477509475505256,-0.11764969578151444,-0.3609804423865558,-0.6525353665271706,0.5289331551308382,0.7771794824901502,0.5777888786654221,0.5025046264038533,0.557655718013546,0.5655521165543295,0.013493819697176727,0.7618926678050775,0.6244492646847407,0.5620386219054269,0.7890197332192443,-0.06014190486256545,0.9184711539515991,0.32946135221522604,-0.4137494450151782,0.6255819903052827,-0.663835693189548,-0.32834582153566055,-0.1795370153333846,0.8214792040812657,-0.25633500286994026,0.0035157482434961026,0.5244312121120721,-0.040375486578366475,0.5752863235021591,-0.1290924206811531,-0.6234171664643006,-0.6244093908044049,0.03088671978830989,0.7356916182452211,0.7499427482237369,0.6433646827753277,0.7984326365333005,0.3152057469643619,0.1637302055088665,0.2606912990395807,0.7545577984783798,0.6833063714011615,0.7470853880027307,0.3898819145404282,0.9517127444398296,0.0,-0.06765084978086638,-0.16375513695967608,-0.15104194115230854,-0.016011613551737112,0.5899942846446394,0.4151440378805387
RI,0.736915474673896,-0.8662673599925469,0.009430021518908175,-0.41553855625470604,-0.30868552733761556,0.5070470668841824,0.3410186411040655,-0.27469144770701004,-0.2747737289661752,0.3328340561722538,0.36281840709083835,0.6034626326889136,0.5191222713443217,0.363829405428217,0.1358629340611519,0.392592512726479,-0.2162485136425036,0.6154624426836045,0.0,0.6484430583584404,0.6885963018252742,-0.11997861152778908,0.6271157748080652,0.1586933244725945,-0.3338531004405854,0.2665949891519467,-0.4052910334949225,-0.5289047614064167,0.21811723687245688,0.7071191482623047,0.08764833761209002,-0.12311814358655855,0.5291435891787772,0.01548995269611129,0.47868666672499643,-0.10943630459136543,-0.2834466862424383,0.14611428413796096,-0.035250262592484295,0.5795174890743329,0.521509829166061,0.5072800907096097,0.6655935753106599,0.069414454779076,-0.06966579198708703,0.26638077409987126,0.5399792902228975,0.27968968812971773,0.6531135085475401,0.49833597132915286,-0.18931185078157134,0.0,0.22115544356655223,0.07301182228409953,-0.18628069477129125,-0.1893118507815713,-0.18931185078157134,0.0
SC,0.7465577127885609,-0.8378862309696327,-0.2389046544727424,0.01911349015106041,0.5328100964954406,0.7086387027403563,0.6035031265499975,-0.05585707317047875,-0.25573765047371816,-0.31072577539256035,0.3681834492449295,0.6407980379411315,0.6743119446221155,0.3930388409640215,0.4158113836464353,0.4613915780746662,0.6102721844035646,0.6911096178043418,0.6984408487627668,0.6106162037402223,0.7676034618810964,-0.2057965715479306,0.8749321597802056,0.15651152178637048,-0.42532856110029715,0.549155228233072,-0.4576099498082878,-0.37021372746194303,-0.1817132519054481,0.6932500661399749,0.011249919940437269,0.3221056453453308,0.40936255123459186,-0.2104143888727475,0.5222164979388124,-0.14940682674706518,-0.1567788032138007,-0.5098663294449798,-0.09168023249595031,0.6505825642355453,0.5953211487749266,0.5040065913999391,0.5598926970327321,0.13662634832177253,-0.03585413079788754,0.686719911943759,0.7678742198114924,0.6244048349011381,0.6104830580474765,0.5733332265437467,0.5469504937925878,0.4389351359520408,0.4175283097056193,-0.012884100908421,0.16964228317708052,-0.010018270053692439,0.0,0.0
SD,0.7274620307511924,-0.9206586153928029,0.14981031017315077,0.02706333815129057,-0.014370924375101247,0.5035233611634017,0.11382117480932796,-0.3619470534186417,-0.030082879720384214,-0.2106754743634329,0.39476301976134326,0.657226934025397,0.3622440232781398,0.3196232940503488,0.48488738241888835,0.37981244008769,0.09361215713119247,0.5827002148187671,-0.2499539526345813,0.6120466553079944,0.6244682068456869,0.2788100238684288,0.803824289453334,0.15911576282508616,-0.46986319874467153,0.1780730111671643,-0.4780477658743874,-0.5017760017127986,0.017983461093641885,0.7360459482552373,0.5229056903156345,0.43910944152948544,0.4746209482984469,0.17319033956268406,0.5469136498105489,-0.1624254936199151,0.3915945257941776,-0.24995395263458134,0.1737452607990526,0.4873906221708635,0.3626675877168303,0.4120212039867689,0.6449344560579494,-0.22340562082811224,0.03749477097478048,0.0,0.7110130631633746,0.6475395675519705,0.6716161556512824,0.5769722990329788,0.5618012649691542,-0.21067547436343284,0.2767141114382771,0.2496968383839463,-0.09653254159094529,0.5356156127883887,0.03808822135384096,-0.2630467787249642
TN,0.7499991352993746,-0.6757471050898776,-0.20723254946670516,0.29667654428373474,0.6396493750308337,0.7232194519578584,0.7952488842664804,-0.1336133210431785,-0.234658645436739,-0.02054226912682538,0.48902270629113365,0.6825773178752699,0.636278344460819,0.272743476037648,0.5196596708258112,0.4423521275420262,0.31588578988343635,0.750609476908344,0.8576552460663194,0.6920272374590604,0.7971572276589111,-0.0871004083460316,0.9168036777253735,0.3735189384060122,-0.3989944836434494,0.6410699334058942,-0.6110724730962075,-0.08347917355723489,-0.02905203887795681,0.6576954162239563,-0.0945328870800142,0.06516849565071962,0.6320596592769658,0.23443960381854062,0.5636150121825102,-0.14589642657670726,-0.18755137142436168,-0.5946050161377371,-0.07669451823208631,0.6325899478327519,0.6582724338843857,0.6339785392208295,0.7318322251499378,0.2368729461676962,0.08606583586113588,0.5787217023242426,0.7296170421215135,0.5822995175593917,0.7634317054366498,0.5560443559101211,0.12970758528937745,0.4504032059208519,0.570514131353475,0.10081325708264142,-0.11085880036665559,-0.24518427114036798,0.7071459378613387,0.0
TX,0.833672474402605,-0.1675734433102198,0.08103118654701419,0.4643114462151959,0.6357543424173201,0.7683502970757208,0.7748446282991015,0.08700100156306088,-0.15888562179155208,-0.5984850910811921,0.4612064752354362,0.8005387846855491,0.5185062702456826,0.504039737965891,0.5867968694693816,0.6090577366294656,0.8061237320741311,0.76464055247499,0.672680051854223,0.5617424689721363,0.8122574064815404,0.009440263799416482,0.9335250452644606,0.5903377291762995,-0.3056201904537987,0.7056288520832735,-0.6205820492142784,-0.036830846055592455,-0.12408691781981168,0.7935852934902278,-0.12061657975007128,0.08164358425426513,0.6767343184451943,0.2437540002657439,0.6242736602221476,-0.04908593683293318,-0.39551737867490616,-0.48473651104618265,0.12670840794744098,0.6675268490949471,0.758319595533188,0.5899782193864286,0.8369796640164019,0.3539357890367532,0.4198001047965312,-0.30381123606703375,0.7916116457680025,0.7998621833133623,0.8005535894208807,0.7383977821605936,0.8253559782168128,-0.19038816846046694,-0.22323363876366645,0.27155013653036225,0.11478854198057865,0.04375866276859156,0.8171366308952377,0.6784633068580276
UT,0.9164035134424757,-0.28983737821971634,0.41461630972250635,0.49165269560869385,0.761458735465864,0.8601275030998441,0.8105332559835515,0.06393348868978847,0.48403598964425515,0.43150058661784085,0.6954640176160348,0.8567728229653019,0.8276947943090108,0.7466528878084778,0.6054752079109027,0.7312639981415173,0.4767306134999862,0.8787780456106894,-0.13091579701332687,0.5845156868178163,0.9082143629746084,0.011015458106391207,0.949791993791496,0.7348100919890297,-0.3128982264674216,0.8607049953233181,0.7290026031566306,0.32252029977243085,-0.272948858454449,0.9257937605734448,-0.18209440131911236,0.21700797360615173,0.792938822457166,0.44032097649443025,0.812073800485866,-0.11502482737551895,-0.11267453751127525,0.2255330706647092,0.4070750675084865,0.8642757164248211,0.8838186685650823,0.8250543961705373,0.8581583542598097,0.43874356119967384,0.5709471371992987,0.688549811895216,0.7890169710386828,0.7958709988860534,0.9020308091907544,0.8369335723092816,0.4083837374607895,0.0,0.5095567695216042,0.22458555361161098,0.27835810314589865,0.2284505480125966,0.4083837374607895,0.0
VT,0.6244630603883123,-0.8622829270556319,-0.09402746948059555,-0.13990525575223334,-0.2845496600661146,0.48820042759088406,-0.04442868310783768,-0.12448224000048,0.32479421317767654,-0.16643470683112369,0.37397352566796166,0.3722221540106934,0.2651819019555903,0.3650220597284031,0.5147550799264299,0.23221832192242883,0.1323090949715959,0.6298480614668157,0.0,0.5852525537423438,0.6071197576028926,0.02436162330556145,0.6491190325388269,0.06982240613630632,-0.227390341571006,0.16108667782201389,-0.485933405258984,-0.659038352672647,0.053365667630551804,0.6068948920834855,0.795828180929785,0.16203560571588047,0.3409110723923198,0.04275150801029946,0.2932183180317841,-0.12213598840219642,-0.5309297351474156,-0.11208301767323271,-0.17764128253844277,0.4919035135648759,0.35005048853159526,0.513061608878652,0.18680488241736357,0.5422550125788225,0.011208085142815448,0.3850400036812241,0.38676189621286206,-0.1780585413438885,0.5569831748739356,0.42600915829467867,0.0,0.0,0.6996444690002543,0.2854768066465602,0.5347586171565113,0.6624667180236432,0.0,-0.2682798820242244
VA,0.7437725204470198,-0.3122447522397847,-0.39831991656071886,0.19201352167053704,0.5818096682755264,0.7434533270361027,0.6551918492128602,0.5131162708689669,0.13803669062501722,-0.37655943355980176,0.44917440806042636,0.7704717855626857,0.3195302073108498,0.3324700033904801,0.38904109463693887,0.5324488824149494,0.472532290623413,0.7049667875792567,0.6877383248530438,0.5919783873051943,0.7978442629963456,-0.18648932909982735,0.9217946593970765,0.44108175690342966,-0.3635128725037461,0.6748775033093092,-0.591172261229875,-0.23979952760790724,0.0845308607150274,0.6681244809043767,-0.08232920200650996,0.14414851033273213,0.6024147588614226,0.3590853850442208,0.5474571970649247,-0.11314068208192624,-0.5601290493365526,0.01587913441790583,-0.01500366988841901,0.512927084045476,0.688114238130689,0.5122979681928325,0.7883928152574954,0.2479743714867347,0.23971369586192717,0.00017251401836910436,0.5609257376652981,0.6687939510682976,0.7319814093439252,0.5260897648241222,0.7834598918750131,0.0,0.07630744648876729,0.3261556530208667,-0.09895374989987066,-0.0327182715231067,0.7830571807365874,0.5188669873217375
WA,0.8769535456410246,-0.5256635133437134,-0.4004442486369486,0.46976444412687557,0.7009019482493132,0.871697123180127,0.6834737034979818,0.18466281760294484,0.3028304953756069,-0.7199763315680726,0.7098607179962357,0.8595503705060783,0.6338956854769893,0.594685380062599,0.691749878293621,0.6220215928671396,0.28949757074087795,0.8441058171742869,0.8515749487931144,0.6428586537077565,0.8816016010971142,0.3139077037345184,0.9507768807166516,0.5827287273759563,-0.4360707028874062,0.7328215671804361,-0.7893734666092718,0.2212051194108635,0.027340068287414934,0.8603023958366132,-0.23919798048727334,0.015144957640339124,0.8141878474981993,0.5961082183362657,0.703770621786389,0.007746394253050456,-0.381000771050546,-0.07235399423407557,0.3420421735514283,0.7547785823936903,0.8608014198799933,0.8065498683484668,0.8761546702602412,0.4880417855470379,0.5571225503841816,0.3235811796065105,0.7415635974462874,0.7861597813375707,0.9062195272464368,0.8083719430701658,0.9399863507437027,0.0,-0.4289735785413487,0.2322813549500134,0.5590804211850922,0.17555935746424525,0.6554096134698963,0.426039582577493
WV,0.8307051539704968,-0.743704819170443,0.2497845489641954,0.3171947418463458,0.2855406819777193,0.7231026422351735,0.7503807950602528,0.2224324687662103,-0.17146391812290665,-0.0017115084138584135,0.5763897511610895,0.8104110406144546,0.7153765756896691,0.5066861085750459,0.5608371785158597,0.6126739639193594,0.4493100275671468,0.8170694631182573,0.0,0.6730247118768494,0.8261685820504819,0.15254562942390382,0.9002647605165911,0.6394755173767236,-0.3784113833263607,0.7756727530089227,-0.6093283267600742,-0.27034669080952756,0.08699535798409826,0.6996729889957709,0.6436934939709169,0.33969252361184543,0.7284447572432693,0.011292079731661624,0.6879428016106411,-0.0751535349261421,-0.09648389922099777,0.13275954198019102,0.3396215473259914,0.6569215702427368,0.7618204847964584,0.6343792235412836,0.8499901456077753,0.396827921990346,0.2934001038112509,0.5920806750599363,0.8808682576240507,0.7405213406144481,0.7919152252013923,0.6014934478594597,0.4556047987504422,0.0,0.15456902967085095,0.37694008594906425,0.3120514167328283,0.0,0.0,-0.1838129705303508
